text_asli,removed_noise,removed_alay,removed_stopwords
"rabu, 8 april 2020
dr. istiana hermawati, m. sos melaporkan progress selama work from home sesuai tugas -tugas yang diberikan oleh kepala b2p3ks untuk melakukan kajian tentang ""dampak sosial ekonomi akibat wabah virus corona bagi masyarakat miskin""

@kemensosri
@juliaribatubara https://t.co/an1jrx1wdu","rabu, 8 april 2020
dr. istiana hermawati, m. sos melaporkan progress selama sesuai tugas -tugas yang diberikan oleh kepala b2p3ks untuk melakukan kajian tentang ""dampak sosial ekonomi akibat wabah virus corona bagi masyarakat","rabu, 8 april 2020
dr. istiana hermawati, m. sos melaporkan progress selama sesuai tugas -tugas yang diberikan oleh kepala b2p3ks untuk melakukan kajian tentang ""dampak sosial ekonomi akibat wabah virus corona bagi masyarakat","rabu , 8 april 2020 
 dr. istiana hermawati , m. sos melaporkan progress sesuai tugas -tugas kepala b2p3ks kajian "" dampak sosial ekonomi akibat wabah virus corona masyarakat"
"gawat sepertinya di jumat ke-empat ini aku sudah mulai nyaman dgn stay at home, work from home..🙈

setelah sempat struggling di 2 minggu pertama","gawat sepertinya di jumat ke-empat ini aku sudah mulai nyaman dgn stay at home, home..🙈

setelah sempat struggling di 2 minggu pertama","gawat sepertinya di jumat ke-empat ini aku sudah mulai nyaman dengan stay at home, home..🙈

setelah sempat struggling di 2 minggu pertama","gawat jumat - nyaman stay at , .. 🙈 

 struggling 2 minggu"
@fazaiskandar gua masi kudu buka euy penasaran juga gmn rasanya work from home tanpa unpaid leave hahahaha,gua masi kudu buka euy penasaran juga gmn rasanya tanpa unpaid leave hahahaha,gua masih kudu buka euy penasaran juga bagaimana rasanya tanpa unpaid leave hahahaha,kudu buka euy penasaran unpaid leave hahahaha
work from home nya rebahan tapi gajian lancar,nya rebahan tapi gajian lancar,nya rebahan tapi gajian lancar,rebahan gajian lancar
"jogja sudah ramai kembali 😭. bersyukur kantor sudah memfasilitasi work from home dengan laptop dan mifi yang sangaaattt memadai. 
namun ada satu hal yang sangat disayangkan.",jogja sudah ramai kembali 😭. bersyukur kantor sudah memfasilitasi dengan laptop dan mifi yang sangaaattt memadai. namun ada satu hal yang sangat disayangkan.,jogja sudah ramai kembali 😭. bersyukur kantor sudah memfasilitasi dengan laptop dan mifi yang sangat memadai. namun ada satu hal yang sangat disayangkan.,jogja ramai 😭 . bersyukur kantor memfasilitasi laptop mifi memadai . disayangkan .
"@radjathaher emange rata2 jam kerjamu seminggu berapa lama lem?
wfh ini esensinya bukan work from home kayaknya lem, tapi work f*cking harder wkwkwk","emange rata2 jam kerjamu seminggu berapa lama lem?
wfh ini esensinya bukan kayaknya lem, tapi f*cking harder wkwkwk","emange rata-rata jam kerjamu seminggu berapa lama lem?
wfh ini esensinya bukan kayaknya lem, tapi f*cking harder wkwkwk","emange rata-rata jam kerjamu seminggu lem ? 
 wfh esensinya kayaknya lem , f*cking harder wkwkwk"
pade sesiape yg kena work from home ni appreciate lah. kite ni frontliner kalau bole nk stay home jugak tpi memandangkan frontline kan. mampu berperang je la. safety precautions needs to be clear.,pade sesiape yg kena ni appreciate lah. kite ni frontliner kalau bole nk stay jugak tpi memandangkan frontline kan. mampu berperang je la. safety precautions needs to be clear.,pade sesiape yang kena nih appreciate lah. kita nih frontliner kalau boleh nk stay juga tapi memandangkan frontline kan. mampu berperang je la. safety precautions needs tapi be clear.,pade sesiape kena appreciate . frontliner nk stay memandangkan frontline . berperang je la . safety precautions needs be clear .
"rt @kompascom: sebagai gantinya, perusahaan harus mengganti sistem kerja dengan work from home atau bekerja dari rumah. https://t.co/c1spk9…","sebagai gantinya, perusahaan harus mengganti sistem kerja dengan atau bekerja dari rumah.","sebagai gantinya, perusahaan harus mengganti sistem kerja dengan atau bekerja dari rumah.","gantinya , perusahaan mengganti sistem kerja rumah ."
"efek dari work from home. persediaan makanan lengkap.
.
.
kerja lima menit, istrahat makan.
kerja lagi, makan lagi. lupa kalau isi kulkas buat seminggu. ada yang kayak gitu ??
.
.
#convid19 #corona #langsing… https://t.co/tm69thywbm","efek dari home. persediaan makanan lengkap.
.
.
kerja lima menit, istrahat makan.
kerja lagi, makan lagi. lupa kalau isi kulkas buat seminggu. ada yang kayak gitu ??
.
.
#convid19 #corona #langsing…","efek dari home. persediaan makanan lengkap.
.
.
kerja lima menit, istrahat makan.
kerja lagi, makan lagi. lupa kalau isi kulkas buat seminggu. ada yang kayak begitu ??
.
.
#convid19 #corona #langsing…","efek . persediaan makanan lengkap . 
 . 
 . 
 kerja menit , istrahat makan . 
 kerja , makan . lupa isi kulkas seminggu . ? ? 
 . 
 . 
 #convid19 #corona #langsing …"
"@albertuspantra wkwkw mohon maap mereka lagi work from home ... hahahhahaa

bercanda bercanda 

besok mari kita pesen gudeg","wkwkw mohon maap mereka lagi ... hahahhahaa

bercanda bercanda besok mari kita pesen gudeg","wkwkw mohon maaf mereka lagi ... hahahhahaa

bercanda bercanda besok mari kita pesan gudeg","wkwkw mohon maaf ... hahahhahaa 

 bercanda bercanda besok mari pesan gudeg"
"ayo kalian yg kompak lawan virus covid-19
serempak se-indonesia 10-12 april 2020

biar kami yg masuk sesuai aturan perusahaan utk memastikan ketersediaan air minum di rumah kalian

kalian yg belajar di rumah
kalian yg work from home
jgn lupa minum nya @minumoasis https://t.co/hm8ka9moaj","ayo kalian yg kompak lawan virus covid-19
serempak se-indonesia 10-12 april 2020

biar kami yg masuk sesuai aturan perusahaan utk memastikan ketersediaan air minum di rumah kalian

kalian yg belajar di rumah
kalian yg home
jgn lupa minum nya","ayo kalian yang kompak lawan virus covid-19
serempak se-indonesia 10-12 april 2020

biar kami yang masuk sesuai aturan perusahaan untuk memastikan ketersediaan air minum di rumah kalian

kalian yang belajar di rumah
kalian yang home
jgn lupa minum nya","ayo kompak lawan virus covid - 19 
 serempak - 10 - 12 april 2020 

 biar masuk sesuai aturan perusahaan ketersediaan air minum rumah 

 belajar rumah 
 
 jgn lupa minum"
"sejak duduk rumah &amp; work from home ni, mesti time tido aku start dari pkul 12 mlm ke atas. 

kalau hari bekerja, pkul 10 mlm aku dah ""pengsan"" kat katil.","sejak duduk rumah &amp; ni, mesti time tido aku start dari pkul 12 mlm ke atas. kalau hari bekerja, pkul 10 mlm aku dah ""pengsan"" kat katil.","sejak duduk rumah &amp; ni, mesti time tido aku start dari pkul 12 malam ke atas. kalau hari bekerja, pkul 10 malam aku deh ""pengsan"" kat katil.","duduk rumah & amp ; , mesti time tido start pkul 12 malam . , pkul 10 malam deh "" pengsan "" kat katil ."
"kita dah tak boleh go dgn work from home, baru nak buat kerja, taqif dah jerit jerit suruh kita main dgn dia 🥴","kita dah tak boleh go dgn home, baru nak buat kerja, taqif dah jerit jerit suruh kita main dgn dia 🥴","kita deh tak boleh go dengan home, baru nak buat kerja, taqif deh jerit jerit suruh kita main dengan dia 🥴","deh go , kerja , taqif deh jerit jerit suruh main 🥴"
sambung 9.30 sampai 11.45. ini kali ke 20 juta aku menguap. tk shuke work from home. *hentak kaki,sambung 9.30 sampai 11.45. ini kali ke 20 juta aku menguap. tk shuke home. *hentak kaki,sambung 9.30 sampai 11.45. ini kali ke 20 juta aku menguap. tak shuke home. *hentak kaki,sambung 9.30 11.45 . kali 20 juta menguap . shuke . * hentak kaki
"ayu dewi punya cara unik dan menarik saat di rumah saja dan work from home (wfh). ia melakukan banyak pekerjaan rumah bareng keluarganya, bunda. - foto 1 https://t.co/vettbr832m","ayu dewi punya cara unik dan menarik saat di rumah saja dan (wfh). ia melakukan banyak pekerjaan rumah bareng keluarganya, bunda. - foto 1","ayu dewi punya cara unik dan menarik saat di rumah saja dan (wfh). ia melakukan banyak pekerjaan rumah bareng keluarganya, bunda. - foto 1","ayu dewi unik menarik rumah ( wfh ) . pekerjaan rumah bareng keluarganya , bunda . - foto 1"
best nya tengok org work from home hahahahaha aku bosan ahhh,best nya tengok org hahahahaha aku bosan ahhh,best nya tengok orang hahahahaha aku bosan ah,best tengok orang hahahahaha bosan ah
"[surat edaran : perpanjangan kedua kuliah daring dan wfh]

berikut kami informasikan surat edaran tentang perpanjangan kedua kuliah daring/online dan pelaksanaan ""work from home"" di lingkungan polban.

https://t.co/tpgxoirgcj

© bem kema polban kabinet poros juang 2020 https://t.co/jrh52t1uzz","[surat edaran : perpanjangan kedua kuliah daring dan wfh]

berikut kami informasikan surat edaran tentang perpanjangan kedua kuliah daring/online dan pelaksanaan ""work home"" di lingkungan bem kema polban kabinet poros juang 2020","[surat edaran : perpanjangan kedua kuliah daring dan wfh]

berikut kami informasikan surat edaran tentang perpanjangan kedua kuliah daring/online dan pelaksanaan ""work home"" di lingkungan bem kema polban kabinet poros juang 2020","[ surat edaran : perpanjangan kuliah daring wfh ] 

 informasikan surat edaran perpanjangan kuliah daring / online pelaksanaan "" "" lingkungan bem kema polban kabinet poros juang 2020"
"sebagai gantinya, perusahaan harus mengganti sistem kerja dengan work from home atau bekerja dari rumah. https://t.co/c1spk9vpfx","sebagai gantinya, perusahaan harus mengganti sistem kerja dengan atau bekerja dari rumah.","sebagai gantinya, perusahaan harus mengganti sistem kerja dengan atau bekerja dari rumah.","gantinya , perusahaan mengganti sistem kerja rumah ."
"@myxl parah, lemot, kacau. gimana mau work from home. transaksi2 jd susah gara2 sinyal ga beres.","parah, lemot, kacau. gimana mau home. transaksi2 jd susah gara2 sinyal ga beres.","parah, lemot, kacau. bagaimana mau home. transaksi2 jadi susah gara-gara sinyal enggak beres.","parah , lemot , kacau . . transaksi2 susah gara-gara sinyal beres ."
"heran ya, work from home malah makin ngilang dari grup tugas kelompok","heran ya, malah makin ngilang dari grup tugas kelompok","heran ya, malah makin menghilang dari grup tugas kelompok","heran , menghilang grup tugas kelompok"
rt @tonysuteja1: alhmdulilah hasil work from home hri ini 🙏🙏 https://t.co/hd22hr3dxv,alhmdulilah hasil hri ini 🙏🙏,alhmdulilah hasil hari ini 🙏🙏,alhmdulilah hasil 🙏 🙏
rt @ionlylogin: @mudah  terima kasih bg berita yang gembira buat saya mudahan saya tak sambung work from home after 14/4 ❤️❤️ work from hom…,terima kasih bg berita yang gembira buat saya mudahan saya tak sambung after 14/4 ❤️❤️ hom…,terima kasih bang berita yang gembira buat saya mudahan saya tak sambung after 14/4 ❤️❤️ hom…,terima kasih bang berita gembira mudahan sambung after 14 / 4 ❤ ️ ❤ ️ hom …
@anindyakoniek @byan_raka kalian memberiku banyak inspirasi di work from home ini. wkwkwk,kalian memberiku banyak inspirasi di ini. wkwkwk,kalian memberiku banyak inspirasi di ini. wkwkwk,memberiku inspirasi . wkwkwk
@indihome cek dm dong. kalo begini terus gimana work from home,cek dm dong. kalo begini terus gimana,cek dm dong. kalo begini terus bagaimana,cek dm .
"tiap orang punya battle masing-masing. mungkin list-nya bisa lebih banyak lagi.

sekali lagi kalau mau balas dendam. inilah saatnya. balas dengan kualitas diri lo!!! 

ya, asal lo mau, berani dan konsisten aja. gak cuma mimpi. karena work from home emang enaknya rebahan sih!! 😴","tiap orang punya battle masing-masing. mungkin list-nya bisa lebih banyak lagi.

sekali lagi kalau mau balas dendam. inilah saatnya. balas dengan kualitas diri lo!!! ya, asal lo mau, berani dan konsisten aja. gak cuma mimpi. karena emang enaknya rebahan sih!! 😴","tiap orang punya battle masing-masing. mungkin list-nya bisa lebih banyak lagi.

sekali lagi kalau mau balas dendam. inilah saatnya. balas dengan kualitas diri lo!!! ya, asal lo mau, berani dan konsisten aja. enggak cuma mimpi. karena memang enaknya rebahan sih!! 😴","orang battle . list -nya . 

 balas dendam . . balas kualitas lo ! ! ! , lo , berani konsisten . mimpi . enaknya rebahan ! ! 😴"
"buat yg selalu dianggap ""lemah"", coba mulai atur pola makan lebih sehat dan rajin olahraga selama work from home ini. tempel ""body goal"" pictures di cermin atau lemari yang bisa lo lihat tiap hari. takut gagal? tonton youtube. banyak yg berhasil. asal ada kemauan dan disiplin.","buat yg selalu dianggap ""lemah"", coba mulai atur pola makan lebih sehat dan rajin olahraga selama ini. tempel ""body goal"" pictures di cermin atau lemari yang bisa lo lihat tiap hari. takut gagal? tonton youtube. banyak yg berhasil. asal ada kemauan dan disiplin.","buat yang selalu dianggap ""lemah"", coba mulai atur pola makan lebih sehat dan rajin olahraga selama ini. tempel ""body goal"" pictures di cermin atau lemari yang bisa lo lihat tiap hari. takut gagal? tonton youtube. banyak yang berhasil. asal ada kemauan dan disiplin.","dianggap "" lemah "" , coba atur pola makan sehat rajin olahraga . tempel "" body goal "" pictures cermin lemari lo lihat . takut gagal ? tonton youtube . berhasil . kemauan disiplin ."
@cypherbros kantorku kan tidak menggunakan sistem work from home.,kantorku kan tidak menggunakan sistem home.,kantorku kan tidak menggunakan sistem home.,kantorku sistem .
"sepanjang work from home ni, aku nda tau mau tulis apa dalam weekly work plan. hmmm.","sepanjang ni, aku nda tau mau tulis apa dalam weekly plan. hmmm.","sepanjang ni, aku indak tau mau tulis apa dalam weekly plan. hmmm.",", indak tau tulis weekly plan . hmmm ."
"healthy life in wealthy lifestyle 
bagaimana cara mendapatkan hidup sehat, awet muda &amp; bisa membangun kehidupan yg lebih sejahtera lewat bisnis ecommerce ? 
semua akan dibahas dlm webinar efriday gerakan membangun pasive income di saat work from home. 
https://t.co/om6nn53pgb https://t.co/qbr3bar1tz","healthy life in wealthy lifestyle bagaimana cara mendapatkan hidup sehat, awet muda &amp; bisa membangun kehidupan yg lebih sejahtera lewat bisnis ecommerce ? semua akan dibahas dlm webinar efriday gerakan membangun pasive income di saat home.","healthy life ini wealthy lifestyle bagaimana cara mendapatkan hidup sehat, awet muda &amp; bisa membangun kehidupan yang lebih sejahtera lewat bisnis ecommerce ? semua akan dibahas dalam webinar efriday gerakan membangun pasive income di saat home.","healthy life wealthy lifestyle hidup sehat , awet muda & amp ; membangun kehidupan sejahtera bisnis ecommerce ? dibahas webinar efriday gerakan membangun pasive income ."
"ketika rutinitas normal tidak lagi sama selama work from home, asupan nutrisi harian harus tetap dijaga. ikuti 5 tips berikut ini! #wfh #tipssehat

via detikfood https://t.co/rrorzem4zd","ketika rutinitas normal tidak lagi sama selama home, asupan nutrisi harian harus tetap dijaga. ikuti 5 tips berikut ini! #wfh #tipssehat

via detikfood","ketika rutinitas normal tidak lagi sama selama home, asupan nutrisi harian harus tetap dijaga. ikuti 5 tips berikut ini! #wfh #tipssehat

via detikfood","rutinitas normal , asupan nutrisi harian dijaga . ikuti 5 tips ! #wfh #tipssehat 

 via detikfood"
tidak hanya 2 bidang tersebut lho yang melakukan video conference. bidang p2 juga melakukan video conference work from home untuk pejabat/pegawainya 👇😊 https://t.co/kugf4j8ua4,tidak hanya 2 bidang tersebut lho yang melakukan video conference. bidang p2 juga melakukan video conference untuk pejabat/pegawainya 👇😊,tidak hanya 2 bidang tersebut lho yang melakukan video conference. bidang p2 juga melakukan video conference untuk pejabat/pegawainya 👇😊,2 bidang video conference . bidang p2 video conference pejabat / pegawainya 👇 😊
gara2 corona jd demen lg lagu work from home,gara2 corona jd demen lg lagu,gara-gara corona jadi demen lagi lagu,gara-gara corona demen lagu
rt @frdsh_: “bapak ni kena work from home pulak. habislah plan nak party2 acaner ni”. https://t.co/jlb3vqueh5,“bapak ni kena pulak. habislah plan nak party2 acaner ni”.,“bapak nih kena pulak. habislah plan nak party2 acaner ni”.,“ kena pulak . habislah plan party2 acaner ” .
respons dari masyarakat cukup baik dan jamu buatannya banyak diminati masyarakat. #jamu https://t.co/nth2pemfq6,respons dari masyarakat cukup baik dan jamu buatannya banyak diminati masyarakat. #jamu,respons dari masyarakat cukup baik dan jamu buatannya banyak diminati masyarakat. #jamu,respons masyarakat jamu buatannya diminati masyarakat . #jamu
